#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 2846.20        4.76203e+00        -5.58145e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.17774e-04 
 2846.90        4.76575e+00        -5.50158e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.76207e-04 
 2847.60        4.76950e+00        -5.42140e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.34094e-04 
 2848.30        4.77327e+00        -5.34095e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.91454e-04 
 2849.00        4.77706e+00        -5.26021e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.48306e-04 
 2849.70        4.78087e+00        -5.17920e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.04669e-04 
 2850.40        4.78471e+00        -5.09792e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.60563e-04 
 2851.10        4.78856e+00        -5.01639e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.16005e-04 
 2851.80        4.79244e+00        -4.93461e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.71013e-04 
 2852.50        4.79632e+00        -4.85259e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.25605e-04 
 2853.20        4.80023e+00        -4.77033e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.79798e-04 
 2853.90        4.80415e+00        -4.68784e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.33610e-04 
 2854.60        4.80808e+00        -4.60512e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.87055e-04 
 2855.30        4.81202e+00        -4.52219e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.40152e-04 
 2856.00        4.81597e+00        -4.43904e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.92915e-04 
 2856.70        4.81994e+00        -4.35568e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.45360e-04 
 2857.40        4.82391e+00        -4.27212e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.97502e-04 
 2858.10        4.82788e+00        -4.18835e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.04936e-03 
 2858.80        4.83187e+00        -4.10439e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.10094e-03 
 2859.50        4.83586e+00        -4.02024e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.15226e-03 
 2860.20        4.83985e+00        -3.93589e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.20334e-03 
 2860.90        4.84385e+00        -3.85137e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.25419e-03 
 2861.60        4.84785e+00        -3.76665e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.30482e-03 
 2862.30        4.85185e+00        -3.68176e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.35525e-03 
 2863.00        4.85585e+00        -3.59669e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.40548e-03 
 2863.70        4.85984e+00        -3.51145e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.45554e-03 
 2864.40        4.86384e+00        -3.42604e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.50543e-03 
 2865.10        4.86783e+00        -3.34045e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.55517e-03 
 2865.80        4.87182e+00        -3.25469e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.60477e-03 
 2866.50        4.87580e+00        -3.16877e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.65424e-03 
 2867.20        4.87978e+00        -3.08269e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.70359e-03 
 2867.90        4.88375e+00        -2.99644e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.75283e-03 
 2868.60        4.88772e+00        -2.91002e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.80198e-03 
 2869.30        4.89167e+00        -2.82345e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.85105e-03 
 2870.00        4.89561e+00        -2.73672e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.90004e-03 
 2870.70        4.89955e+00        -2.64982e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.94897e-03 
 2871.40        4.90347e+00        -2.56277e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.99785e-03 
 2872.10        4.90738e+00        -2.47556e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.04668e-03 
 2872.80        4.91127e+00        -2.38819e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.09549e-03 
 2873.50        4.91515e+00        -2.30066e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.14427e-03 
 2874.20        4.91902e+00        -2.21298e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.19304e-03 
 2874.90        4.92287e+00        -2.12513e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.24181e-03 
 2875.60        4.92670e+00        -2.03713e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.29058e-03 
 2876.30        4.93052e+00        -1.94898e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.33937e-03 
 2877.00        4.93431e+00        -1.86066e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.38819e-03 
 2877.70        4.93809e+00        -1.77218e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.43704e-03 
 2878.40        4.94184e+00        -1.68355e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.48593e-03 
 2879.10        4.94557e+00        -1.59476e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.53487e-03 
 2879.80        4.94928e+00        -1.50580e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.58388e-03 
 2880.50        4.95297e+00        -1.41669e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.63295e-03 
 2881.20        4.95663e+00        -1.32741e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.68210e-03 
 2881.90        4.96027e+00        -1.23797e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.73133e-03 
 2882.60        4.96388e+00        -1.14837e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.78066e-03 
 2883.30        4.96746e+00        -1.05860e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.83009e-03 
 2884.00        4.97102e+00        -9.68668e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.87963e-03 
 2884.70        4.97454e+00        -8.78567e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.92928e-03 
 2885.40        4.97804e+00        -7.88298e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.97906e-03 
 2886.10        4.98150e+00        -6.97860e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.02897e-03 
 2886.80        4.98494e+00        -6.07250e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.07902e-03 
 2887.50        4.98834e+00        -5.16468e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.12922e-03 
 2888.20        4.99170e+00        -4.25513e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.17957e-03 
 2888.90        4.99503e+00        -3.34382e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.23008e-03 
 2889.60        4.99833e+00        -2.43074e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.28076e-03 
 2890.30        5.00159e+00        -1.51588e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.33161e-03 
 2891.00        5.00481e+00        -5.99220e-03        0.00000e+00        0.00000e+00        0.00000e+00        -3.38265e-03 
 2891.70        5.00799e+00        3.19258e-03        0.00000e+00        0.00000e+00        0.00000e+00        -3.43387e-03 
 2892.40        5.01114e+00        1.23953e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.48518e-03 
 2893.10        5.01424e+00        2.16148e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.53637e-03 
 2893.80        5.01730e+00        3.08499e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.58742e-03 
 2894.50        5.02032e+00        4.00994e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.63835e-03 
 2895.20        5.02330e+00        4.93624e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.68913e-03 
 2895.90        5.02623e+00        5.86376e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.73977e-03 
 2896.60        5.02911e+00        6.79239e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.79025e-03 
 2897.30        5.03195e+00        7.72202e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.84058e-03 
 2898.00        5.03474e+00        8.65254e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.89075e-03 
 2898.70        5.03749e+00        9.58383e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.94076e-03 
 2899.40        5.04018e+00        1.05158e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.99059e-03 
 2900.10        5.04282e+00        1.14483e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.04024e-03 
 2900.80        5.04542e+00        1.23812e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.08972e-03 
 2901.50        5.04796e+00        1.33144e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.13900e-03 
 2902.20        5.05045e+00        1.42479e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.18810e-03 
 2902.90        5.05288e+00        1.51814e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.23699e-03 
 2903.60        5.05526e+00        1.61149e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.28569e-03 
 2904.30        5.05759e+00        1.70483e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.33417e-03 
 2905.00        5.05986e+00        1.79814e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.38244e-03 
 2905.70        5.06207e+00        1.89142e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.43049e-03 
 2906.40        5.06422e+00        1.98464e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.47832e-03 
 2907.10        5.06632e+00        2.07781e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.52592e-03 
 2907.80        5.06835e+00        2.17090e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.57328e-03 
 2908.50        5.07033e+00        2.26391e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.62041e-03 
 2909.20        5.07225e+00        2.35683e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.66729e-03 
 2909.90        5.07410e+00        2.44965e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.71392e-03 
 2910.60        5.07590e+00        2.54235e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.76030e-03 
 2911.30        5.07763e+00        2.63492e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.80641e-03 
 2912.00        5.07929e+00        2.72735e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.85227e-03 
 2912.70        5.08090e+00        2.81963e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.89785e-03 
 2913.40        5.08243e+00        2.91175e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.94317e-03 
 2914.10        5.08391e+00        3.00370e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.98820e-03 
 2914.80        5.08531e+00        3.09547e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.03295e-03 
 2915.50        5.08665e+00        3.18705e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.07742e-03 
 2916.20        5.08793e+00        3.27842e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.12159e-03 
 2916.90        5.08913e+00        3.36958e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.16547e-03 
 2917.60        5.09027e+00        3.46051e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.20905e-03 
 2918.30        5.09134e+00        3.55121e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.25233e-03 
 2919.00        5.09234e+00        3.64166e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.29529e-03 
 2919.70        5.09328e+00        3.73186e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.33795e-03 
 2920.40        5.09414e+00        3.82179e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.38028e-03 
 2921.10        5.09493e+00        3.91145e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.42230e-03 
 2921.80        5.09565e+00        4.00081e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.46399e-03 
 2922.50        5.09630e+00        4.08989e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.50536e-03 
 2923.20        5.09688e+00        4.17865e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.54639e-03 
 2923.90        5.09739e+00        4.26710e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.58709e-03 
 2924.60        5.09782e+00        4.35523e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.62745e-03 
 2925.30        5.09819e+00        4.44302e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.66747e-03 
 2926.00        5.09848e+00        4.53047e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.70715e-03 
 2926.70        5.09870e+00        4.61757e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.74647e-03 
 2927.40        5.09884e+00        4.70431e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.78545e-03 
 2928.10        5.09892e+00        4.79067e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.82407e-03 
 2928.80        5.09892e+00        4.87666e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.86233e-03 
 2929.50        5.09884e+00        4.96226e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.90023e-03 
 2930.20        5.09870e+00        5.04746e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.93778e-03 
 2930.90        5.09848e+00        5.13226e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.97495e-03 
 2931.60        5.09818e+00        5.21665e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.01176e-03 
 2932.30        5.09782e+00        5.30061e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.04820e-03 
 2933.00        5.09737e+00        5.38415e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.08427e-03 
 2933.70        5.09686e+00        5.46725e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.11996e-03 
 2934.40        5.09627e+00        5.54991e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.15528e-03 
 2935.10        5.09561e+00        5.63212e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.19022e-03 
 2935.80        5.09487e+00        5.71387e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.22478e-03 
 2936.50        5.09406e+00        5.79516e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.25896e-03 
 2937.20        5.09318e+00        5.87597e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.29276e-03 
 2937.90        5.09222e+00        5.95630e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.32617e-03 
 2938.60        5.09119e+00        6.03615e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.35919e-03 
 2939.30        5.09009e+00        6.11551e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.39183e-03 
 2940.00        5.08891e+00        6.19437e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.42408e-03 
 2940.70        5.08766e+00        6.27273e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.45594e-03 
 2941.40        5.08634e+00        6.35058e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.48741e-03 
 2942.10        5.08495e+00        6.42791e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.51849e-03 
 2942.80        5.08348e+00        6.50472e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.54918e-03 
 2943.50        5.08195e+00        6.58101e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.57947e-03 
 2944.20        5.08034e+00        6.65676e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.60937e-03 
 2944.90        5.07866e+00        6.73198e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.63888e-03 
 2945.60        5.07690e+00        6.80665e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.66799e-03 
 2946.30        5.07508e+00        6.88078e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.69671e-03 
 2947.00        5.07319e+00        6.95436e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.72504e-03 
 2947.70        5.07123e+00        7.02739e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.75297e-03 
 2948.40        5.06920e+00        7.09985e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.78050e-03 
 2949.10        5.06709e+00        7.17176e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.80764e-03 
 2949.80        5.06493e+00        7.24309e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.83439e-03 
 2950.50        5.06269e+00        7.31386e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.86075e-03 
 2951.20        5.06038e+00        7.38405e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.88671e-03 
 2951.90        5.05801e+00        7.45366e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.91228e-03 
 2952.60        5.05557e+00        7.52270e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.93745e-03 
 2953.30        5.05306e+00        7.59115e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.96224e-03 
 2954.00        5.05049e+00        7.65901e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.98663e-03 
 2954.70        5.04785e+00        7.72628e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.01064e-03 
 2955.40        5.04515e+00        7.79297e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.03425e-03 
 2956.10        5.04238e+00        7.85906e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.05748e-03 
 2956.80        5.03955e+00        7.92455e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.08033e-03 
 2957.50        5.03666e+00        7.98944e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.10278e-03 
 2958.20        5.03370e+00        8.05374e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.12486e-03 
 2958.90        5.03068e+00        8.11743e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.14655e-03 
 2959.60        5.02760e+00        8.18052e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.16786e-03 
 2960.30        5.02446e+00        8.24301e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.18879e-03 
 2961.00        5.02126e+00        8.30489e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.20934e-03 
 2961.70        5.01800e+00        8.36616e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.22952e-03 
 2962.40        5.01468e+00        8.42683e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.24932e-03 
 2963.10        5.01130e+00        8.48689e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.26875e-03 
 2963.80        5.00786e+00        8.54633e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.28780e-03 
 2964.50        5.00437e+00        8.60517e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.30649e-03 
 2965.20        5.00082e+00        8.66340e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.32482e-03 
 2965.90        4.99722e+00        8.72102e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.34277e-03 
 2966.60        4.99356e+00        8.77802e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.36037e-03 
 2967.30        4.98984e+00        8.83442e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.37760e-03 
 2968.00        4.98607e+00        8.89021e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.39448e-03 
 2968.70        4.98225e+00        8.94538e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.41100e-03 
 2969.40        4.97838e+00        8.99995e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.42717e-03 
 2970.10        4.97446e+00        9.05391e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.44298e-03 
 2970.80        4.97048e+00        9.10726e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.45845e-03 
 2971.50        4.96646e+00        9.16000e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.47357e-03 
 2972.20        4.96238e+00        9.21214e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.48834e-03 
 2972.90        4.95826e+00        9.26367e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.50278e-03 
 2973.60        4.95409e+00        9.31459e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.51688e-03 
 2974.30        4.94987e+00        9.36492e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.53064e-03 
 2975.00        4.94561e+00        9.41464e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.54406e-03 
 2975.70        4.94130e+00        9.46376e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.55716e-03 
 2976.40        4.93694e+00        9.51228e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.56993e-03 
 2977.10        4.93255e+00        9.56021e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.58237e-03 
 2977.80        4.92810e+00        9.60754e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.59450e-03 
 2978.50        4.92362e+00        9.65428e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.60630e-03 
 2979.20        4.91909e+00        9.70043e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.61779e-03 
 2979.90        4.91453e+00        9.74598e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.62896e-03 
 2980.60        4.90992e+00        9.79096e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.63983e-03 
 2981.30        4.90527e+00        9.83534e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.65038e-03 
 2982.00        4.90059e+00        9.87915e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.66063e-03 
 2982.70        4.89586e+00        9.92237e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.67058e-03 
 2983.40        4.89110e+00        9.96502e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.68024e-03 
 2984.10        4.88630e+00        1.00071e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.68959e-03 
 2984.80        4.88147e+00        1.00486e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.69866e-03 
 2985.50        4.87660e+00        1.00895e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.70743e-03 
 2986.20        4.87170e+00        1.01299e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.71592e-03 
 2986.90        4.86676e+00        1.01697e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.72413e-03 
 2987.60        4.86179e+00        1.02089e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.73206e-03 
 2988.30        4.85679e+00        1.02476e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.73971e-03 
 2989.00        4.85176e+00        1.02858e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.74708e-03 
 2989.70        4.84670e+00        1.03233e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.75419e-03 
 2990.40        4.84160e+00        1.03604e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.76103e-03 
 2991.10        4.83648e+00        1.03969e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.76761e-03 
 2991.80        4.83133e+00        1.04328e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.77392e-03 
 2992.50        4.82615e+00        1.04682e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.77998e-03 
 2993.20        4.82095e+00        1.05031e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.78578e-03 
 2993.90        4.81572e+00        1.05374e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.79133e-03 
 2994.60        4.81046e+00        1.05712e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.79664e-03 
 2995.30        4.80518e+00        1.06045e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.80169e-03 
 2996.00        4.79987e+00        1.06373e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.80651e-03 
 2996.70        4.79454e+00        1.06696e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.81109e-03 
 2997.40        4.78919e+00        1.07013e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.81543e-03 
 2998.10        4.78382e+00        1.07325e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.81954e-03 
 2998.80        4.77842e+00        1.07633e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.82342e-03 
 2999.50        4.77301e+00        1.07935e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.82708e-03 
 3000.20        4.76757e+00        1.08232e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.83051e-03 
 3000.90        4.76212e+00        1.08525e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.83372e-03 
 3001.60        4.75664e+00        1.08812e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.83672e-03 
 3002.30        4.75115e+00        1.09095e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.83950e-03 
 3003.00        4.74564e+00        1.09373e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.84208e-03 
 3003.70        4.74012e+00        1.09646e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.84444e-03 
 3004.40        4.73457e+00        1.09914e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.84660e-03 
 3005.10        4.72902e+00        1.10177e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.84856e-03 
 3005.80        4.72345e+00        1.10436e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85032e-03 
 3006.50        4.71786e+00        1.10691e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85189e-03 
 3007.20        4.71226e+00        1.10940e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85326e-03 
 3007.90        4.70665e+00        1.11186e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85445e-03 
 3008.60        4.70102e+00        1.11426e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85545e-03 
 3009.30        4.69539e+00        1.11662e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85626e-03 
 3010.00        4.68974e+00        1.11894e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85690e-03 
 3010.70        4.68408e+00        1.12122e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85735e-03 
 3011.40        4.67841e+00        1.12345e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85764e-03 
 3012.10        4.67274e+00        1.12564e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.85775e-03 
 3012.80        4.66705e+00        1.11867e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.66012e-03 
 3013.50        4.66167e+00        1.11169e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.46728e-03 
 3014.20        4.65660e+00        1.10470e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.27910e-03 
 3014.90        4.65181e+00        1.09770e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.09541e-03 
 3015.60        4.64731e+00        1.09068e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.91609e-03 
 3016.30        4.64308e+00        1.08365e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.74100e-03 
 3017.00        4.63911e+00        1.07662e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.57002e-03 
 3017.70        4.63540e+00        1.06957e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.40302e-03 
 3018.40        4.63195e+00        1.06251e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.23988e-03 
